"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-12","2.46"," 1117"," 1043","0.00","0.0","0.0","60","75","45","  170","  190","0.0","10.1","13.0","    1","    1",,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-13","2.91"," 1514"," 1513","0.00","0.0","0.0","64","76","51","  130","  130","0.0","8.9","11.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-14","6.93"," 1739"," 1735","0.00","0.0","0.0","67","81","52","  330","  330","0.0","17.0","21.9",,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-15","3.80"," 1325"," 1324","0.00","0.0","0.0","59","74","43","  170","  170","0.0","8.9","11.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-16","6.26"," 1315"," 1324","0.00","0.0","0.0","66","83","48","  270","  260","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-17","6.93"," 1324"," 1323","0.00","0.0","0.0","66","84","47","  200","  200","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-18","10.07"," 2339"," 2338","0.00","0.0","0.0","61","77","44","   70","   80","0.0","23.9","30.0","    1",,,,,,,,,,,,,"    1",,,,"    1",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-19","14.09"," 0335"," 0309","0.21","0.0","0.0","59","63","54","  130","  130","0.0","25.1","31.1",,,"    1",,,,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-20","10.74"," 0916"," 1034","0.01","0.0","0.0","50","56","44","  270","  230","0.0","23.0","29.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-21","5.59"," 1043"," 1042","0.00","0.0","0.0","42","57","27","  360","  360","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-22","3.36"," 1612"," 1611","0.00","0.0","0.0","45","61","28","  230","  230","0.0","10.1","13.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-23","7.16"," 1603"," 1602","0.00","0.0","0.0","50","63","37","  190","  180","0.0","15.0","19.9",,,,,,,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-24","6.71"," 2326"," 2311","0.00","0.0","0.0","51","64","38","  180","  190","0.0","17.0","21.9","    1","    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-25","6.49"," 1049"," 1049","0.00","0.0","0.0","53","62","43","  260","  270","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-26","5.37"," 1118"," 1116","0.06","0.0","0.0","54","58","50","  110","  110","0.0","13.0","15.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-27","7.61"," 1211"," 1327","0.00","0.0","0.0","50","63","36","  270","  280","0.0","17.0","21.0","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-28","5.14"," 2024"," 1348","0.00","0.0","0.0","54","74","33","  340","  240","0.0","14.1","19.9",,,"    1",,,,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-29","6.49"," 1137"," 1136","0.00","0.0","0.0","52","61","42","  360","  360","0.0","16.1","21.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-09-30","11.41"," 1011"," 1137","0.00","0.0","0.0","43","53","32","  340","  330","0.0","25.9","31.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-01","8.95"," 1006"," 1005","0.00","0.0","0.0","40","53","27","  330","  330","0.0","21.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-02","4.70"," 1333"," 1316","0.00","0.0","0.0","37","53","21","   20","   20","0.0","13.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-03","7.16"," 1031"," 1516","0.00","0.0","0.0","42","58","26","  130","  100","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-04","12.08"," 2319"," 2319","0.00","0.0","0.0","44","57","30","  110","  110","0.0","21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-05","14.99"," 1625"," 1624","0.75","0.0","0.0","51","54","48","  120","  120","0.0","28.0","38.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-06","9.17"," 2236"," 2236","0.34","0.0","0.0","52","56","47","  280","  280","0.0","19.9","25.1","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-07","9.17"," 1115"," 1219","0.00","0.0","0.0","43","57","28","  320","  320","0.0","21.0","25.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-08","7.83"," 1121"," 1120","0.00","0.0","0.0","45","62","27","  170","  170","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-09","8.28"," 0906"," 0906","0.00","0.0","0.0","57","70","44","  190","  190","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-10","9.84"," 2115"," 1526","0.00","0.0","0.0","48","55","41","   80","   60","0.0","16.1","21.0",,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-11","12.30"," 1449"," 2159","0.22","0.0","0.0","51","57","44","  120","  100","0.0","19.9","25.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-12","12.30"," 1359"," 1358","0.05","0.0","0.0","42","52","32","  270","  270","0.0","23.0","30.0","    1",,,,,,,,,,"    1","    1",,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-13","8.05"," 1119"," 1118","0.00","0.0","0.0","38","44","32","   10","   10","0.0","14.1","16.1","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-14","11.18"," 1324"," 1040","0.47","0.0","0.0","42","48","35","  120","  120","0.0","19.9","23.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-15","6.93"," 2218"," 2215","0.43","0.0","0.0","42","48","36","  100","   90","0.0","17.9","25.1","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-16","9.40"," 2344"," 2344","0.80","0.0","0.0","48","49","47","   40","   30","0.0","17.0","21.9","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-17","14.09"," 0407"," 0405","0.69","0.0","0.0","42","47","37","   40","   50","0.0","21.9","29.1","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-18","10.74"," 1134"," 0610","0.01","0.0","0.0","39","41","36","  290","  290","0.0","19.9","23.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-19","11.41"," 1258"," 1258","0.02","0.0","0.0","40","43","36","  280","  280","0.0","23.0","30.0","    1",,,,,,,,,,"    1","    1",,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-20","6.49"," 1427"," 1426","0.01","0.0","0.0","36","46","26","  280","  270","0.0","14.1","17.9","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-21","2.68"," 1522"," 1310","0.00","0.0","0.0","36","50","22","  260","  320","0.0","10.1","13.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-22","9.40"," 1310"," 1420","0.00","0.0","0.0","51","68","33","  240","  260","0.0","21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-23","6.71"," 1507"," 1622","0.00","0.0","0.0","56","73","38","  230","  210","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-24","6.71"," 1505"," 2235","0.00","0.0","0.0","50","64","35","   40","   60","0.0","17.0","19.9","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-25","8.72"," 0443"," 0442","0.28","0.0","0.0","44","45","43","  110","  110","0.0","15.0","17.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-26","5.14"," 2257"," 2334","0.00","0.0","0.0","48","52","44","  210","  210","0.0","11.0","13.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-27","7.16"," 1549"," 1602","0.00","0.0","0.0","48","63","32","  320","  320","0.0","16.1","19.9","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-28","3.80"," 2121"," 2115","0.00","0.0","0.0","40","55","24","  110","  100","0.0","11.0","14.1",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-29","13.20"," 0947"," 1316","0.05","0.0","0.0","42","48","35","  120","  110","0.0","23.0","29.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-30","9.84"," 1212"," 1211","0.08","0.0","0.0","45","48","41","  280","  280","0.0","17.9","25.1","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-10-31","2.01"," 2319"," 2318","0.00","0.0","0.0","39","51","26","   20","   20","0.0","8.1","8.9","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-01","7.61"," 1256"," 1330","0.00","0.0","0.0","37","44","29","   30","   50","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-02","7.83"," 1439"," 1439","0.00","0.0","0.0","33","40","25","   90","   80","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-03","7.38"," 1335"," 1331","0.00","0.0","0.0","26","31","21","   50","   40","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-04","6.71"," 1925"," 1922","0.00","0.0","0.0","20","27","13","  360","   10","0.0","11.0","14.1",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-05","6.49"," 1856"," 1856","0.00","0.0","0.0","23","28","18","   10","   10","0.0","11.0","14.1",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-06","4.47"," 1313"," 1503","0.01","0.4","0.0","28","33","23","  360","  320","0.0","8.9","10.1","    1",,,,,"    1",,,,,"    1",,"    1","    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-07","0.22"," 2231"," 2227","0.00","0.0","0.0","33","35","30","  190","  190","0.0","4.9","6.0","    1",,,,,"    1",,,,,"    1","    1","    1","    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-08","1.34"," 1400"," 1359","0.00","0.0","0.0","30","35","25","  300","  300","0.0","6.9","8.9","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-09","4.92"," 2001"," 2029","0.00","0.0","0.0","29","36","21","  120","  120","0.0","15.0","17.0","    1","    1",,,,,,,,,"    1",,,,,,,,"    1",
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-10","19.69"," 1448"," 1427","0.47","5.0","0.0","33","36","30","  360","  360","0.0","33.1","38.9","    1","    1",,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-11","14.09"," 0048"," 0315","0.00","0.0","5.0","23","30","15","  310","  290","0.0","25.9","34.0","    1",,,,,,,,"    1",,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-12","7.61"," 0048"," 0310","0.01","0.4","5.0","15","20","9","  260","  270","0.0","14.1","16.1","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-13","5.82"," 1859"," 0136","0.04","0.6","6.0","24","31","17","  120","  120","0.0","8.9","11.0","    1",,,,,,,,,,"    1",,,,,"    1","    1",,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-14","6.71"," 2349"," 2325","0.23","2.4","7.0","28","32","23","  260","  260","0.0","14.1","19.9","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-15","6.93"," 0300"," 0259","0.00","0.0","7.0","24","26","22","  260","  260","0.0","17.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-16","2.91"," 0117"," 0142","0.00","0.0","7.0","19","25","13","   40","   40","0.0","8.9","11.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-17","4.92"," 1824"," 1643","0.01","0.0","7.0","24","26","22","   10","  340","0.0","10.1","13.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-18","13.87"," 1420"," 1326","0.64","8.6","4.0","24","27","20","   70","   80","0.0","21.9","28.0","    1",,"    1","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-19","12.30"," 0410"," 2359","0.28","5.0","14.0","22","24","20","  360","   50","0.0","19.9","25.1","    1",,,,,,,,"    1",,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-20","4.92"," 0204"," 0125","0.00","0.0","15.0","11","22","-1","  330","  330","0.0","14.1","17.0","    1",,,,,,,,"    1",,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-21","8.95"," 1916"," 1126","0.00","0.0","14.0","16","35","-4","  180","  160","0.0","17.0","21.9","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-22","7.38"," 1431"," 1431","0.00","0.0","13.0","34","43","24","  180","  180","0.0","16.1","17.9","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-23","12.08"," 1438"," 1429","0.00","0.0","10.0","35","42","27","  280","  290","0.0","19.9","25.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-24","9.62"," 1648"," 1625","0.00","0.0","5.0","27","40","13","  120","   90","0.0","25.1","32.0","    1","    1",,,,,,,,,"    1",,,,,,,,"    1",
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-25","11.41"," 1135"," 1130","0.01","0.0","5.0","37","40","34","  270","  290","0.0","23.9","31.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-26","5.14"," 0029"," 0043","0.00","0.0","4.0","30","36","24","  280","  260","0.0","11.0","14.1",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-27","5.59"," 1117"," 1227","0.00","0.0","4.0","36","47","24","  270","  290","0.0","10.1","13.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-28","4.70"," 2342"," 2341","0.00","0.0","4.0","29","39","19","  100","   90","0.0","13.0","16.1","    1",,,,,,,,,,"    1",,,,,,,,"    1",
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-29","8.28"," 0933"," 0933","0.00","0.0","4.0","38","42","34","  130","  130","0.0","19.9","21.9","    1","    1",,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-11-30","10.96"," 2321"," 2321","0.00","0.0","2.0","33","35","31","  280","  280","0.0","21.0","23.9","    1",,,,,,,,,,"    1","    1",,"    1",,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-01","6.26"," 0515"," 0514","0.00","0.0","1.0","32","37","26","  310","  300","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-02","1.79"," 2336"," 2326","0.00","0.0","1.0","24","32","16","  130","  120","0.0","6.9","8.9","    1","    1",,,,,,,,,"    1",,,,,,,,"    1",
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-03","8.72"," 1348"," 1359","0.00","0.0","1.0","37","44","29","  270","  280","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-04","6.71"," 2222"," 1908","0.00","0.0","1.0","28","31","25","   60","   70","0.0","13.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-05","8.95"," 2311"," 2311","0.01","0.0","1.0","28","33","22","  270","  260","0.0","17.9","23.0","    1",,,,,"    1",,,,,"    1","    1","    1","    1","    1","    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-06","7.61"," 0308"," 0200","0.00","0.0","0.0","15","22","8","  270","  270","0.0","17.9","21.9","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-07","4.70"," 1239"," 1238","0.00","0.0","1.0","17","30","3","  190","  200","0.0","11.0","14.1",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-08","5.14"," 0635"," 0635","0.00","0.0","1.0","19","24","14","  280","  280","0.0","15.0","17.0","    1",,,,,,,,,,"    1",,,,,,,,"    1",
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-09","9.17"," 1715"," 1809","0.00","0.0","1.0","22","31","12","  280","  280","0.0","19.9","23.9",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-10","8.50"," 1616"," 1547","0.00","0.0","1.0","25","34","14","  250","  240","0.0","16.1","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-11","8.50"," 1507"," 1506","0.00","0.0","1.0","27","40","14","  250","  250","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-12","6.71"," 1105"," 0143","0.00","0.0","1.0","27","38","15","  250","  240","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-13","3.13"," 2308"," 2312","0.00","0.0","1.0","22","36","8","  190","  180","0.0","13.0","15.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-14","11.86"," 2334"," 2307","0.00","0.0","1.0","40","47","32","  290","  270","0.0","23.0","32.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-15","9.62"," 0146"," 0145","0.00","0.0","0.0","30","36","23","  300","  290","0.0","23.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-16","6.93"," 2234"," 2239","0.00","0.0","0.0","24","30","17","  340","  340","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-17","9.17"," 2040"," 2036","0.06","1.2","0.0","16","21","11","  150","  150","0.0","19.9","23.9","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-18","14.54"," 1845"," 1845","0.13","5.2","3.0","14","23","4","  360","  360","0.0","25.1","30.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-19","8.50"," 0033"," 0027","0.00","0.0","3.0","-8","4","-20","  360","  360","0.0","21.0","25.9","    1",,,,,,,"    1",,,"    1",,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-20","4.70"," 2204"," 2159","0.02","0.6","3.0","-11","0","-23","  320","  310","0.0","11.0","14.1","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-21","7.16"," 2039"," 2011","0.00","0.0","3.0","-12","-6","-19","  270","  280","0.0","14.1","17.0",,,,,,,,,,,,,,,,"    1","    1",,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-22","10.07"," 1943"," 1836","0.00","0.0","3.0","-10","3","-24","  260","  270","0.0","21.0","28.0",,,,,,,,"    1","    1",,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-23","10.74"," 1237"," 1236","0.00","0.0","3.0","-4","1","-10","  260","  250","0.0","21.9","29.1",,,,,,,,"    1","    1",,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-24","8.50"," 1157"," 1006","0.00","0.0","3.0","-3","5","-12","  280","  250","0.0","17.9","23.0",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-25","7.38"," 1229"," 1229","0.00","0.0","3.0","-6","5","-17","  280","  280","0.0","19.9","23.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-26","6.49"," 1516"," 1233","0.01","0.2","3.0","-5","7","-18","  180","  250","0.0","13.0","16.1",,,,,,,,,,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-27","7.38"," 1044"," 1520","0.01","1.3","3.0","1","12","-10","  300","  290","0.0","17.0","21.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-28","8.50"," 2208"," 2034","0.13","4.4","4.0","-1","10","-12","  360","   20","0.0","19.9","23.9","    1",,,,,,,,,,"    1",,,,,"    1",,,"    1",
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-29","10.07"," 0025"," 0114","0.00","0.0","5.0","-9","0","-19","  360","  350","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-30","4.25"," 2123"," 2123","0.00","0.0","5.0","-18","-5","-32","  280","  280","0.0","11.0","14.1",,,,,,,,"    1",,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1998-12-31","7.16"," 1512"," 1524","0.00","0.0","5.0","-21","-9","-34","  290","  290","0.0","13.0","15.0",,,,,,,,"    1",,,,,,,,"    1",,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","1999-01-01","5.37"," 1759"," 1502","0.00","0.0","5.0","-20","-3","-37","   90","  110","0.0","10.1","13.0",,,,,,,,,,,,,,,,,,,,
